,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
10,149574229066,149521878086,Lifi,2025-09-23 23:29:26.189793+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149574.229066,149521.878086,150000.0,0.9971615271066666,0.9968125205733334,USDT,USDC,USDC -> USDT,0
11,149370315802408080375808,149318036191877237547676,Lifi,2025-09-23 23:29:28.522007+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149370.3158024081,149318.03619187724,150000.0,0.9958021053493873,0.9954535746125149,GHO,FRAX,FRAX -> GHO,0
12,249091701194853577584600,249004519099435378832445,Lifi,2025-09-23 23:29:28.649186+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249091.70119485358,249004.5190994354,250000.0,0.9963668047794143,0.9960180763977415,USDe,crvUSD,crvUSD -> USDe,0
13,99686275612971107000000,99651385416506567112550,Lifi,2025-09-23 23:29:30.940333+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99686.2756129711,99651.38541650657,100000.0,0.9968627561297111,0.9965138541650657,crvUSD,GHO,GHO -> crvUSD,0
14,99950127239590146211840,99915144695056289660666,Lifi,2025-09-23 23:29:31.171697+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99950.12723959015,99915.14469505628,100000.0,0.9995012723959015,0.9991514469505628,FRAX,USDC,USDC -> FRAX,0
15,49921559383627630000000,49904086837843360329500,Lifi,2025-09-23 23:29:32.408514+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49921.55938362763,49904.086837843366,50000.0,0.9984311876725527,0.9980817367568673,crvUSD,USDe,USDe -> crvUSD,0
16,149526896067882015000000,149474561654258256294750,Lifi,2025-09-23 23:29:33.667304+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149526.89606788201,149474.56165425826,150000.0,0.9968459737858801,0.996497077695055,crvUSD,GHO,GHO -> crvUSD,0
17,199574957766641752997888,199505106531423428384339,Lifi,2025-09-23 23:29:34.906041+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199574.95776664175,199505.10653142343,200000.0,0.9978747888332087,0.9975255326571172,GHO,crvUSD,crvUSD -> GHO,0
18,249112828811,249025639321,Lifi,2025-09-23 23:29:36.190906+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249112.828811,249025.639321,250000.0,0.9964513152440001,0.996102557284,USDT,GHO,GHO -> USDT,0
19,99802119719,99767188977,Lifi,2025-09-23 23:29:37.429367+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99802.119719,99767.188977,100000.0,0.9980211971899999,0.99767188977,USDT,USDe,USDe -> USDT,0
20,99843307663222238281490,99808362505540110498091,Lifi,2025-09-23 23:29:39.379912+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99843.30766322224,99808.3625055401,100000.0,0.9984330766322224,0.998083625055401,crvUSD,USDe,USDe -> crvUSD,0
21,199679361855,199609474078,Lifi,2025-09-23 23:29:39.921464+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199679.361855,199609.474078,200000.0,0.998396809275,0.99804737039,USDC,USDe,USDe -> USDC,0
22,49972502982450674139136,49955012606406816403187,Lifi,2025-09-23 23:29:42.481261+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49972.50298245067,49955.01260640682,50000.0,0.9994500596490135,0.9991002521281364,FRAX,USDC,USDC -> FRAX,0
23,249202999876,249115778826,Lifi,2025-09-23 23:29:42.415683+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249202.999876,249115.778826,250000.0,0.9968119995039999,0.996463115304,USDC,GHO,GHO -> USDC,0
24,49947436608551582171136,49929955005738589117376,Lifi,2025-09-23 23:29:43.664920+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49947.43660855158,49929.955005738586,50000.0,0.9989487321710316,0.9985991001147717,GHO,USDe,USDe -> GHO,0
25,99787771016,99752845296,Lifi,2025-09-23 23:29:44.896150+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99787.771016,99752.845296,100000.0,0.99787771016,0.99752845296,USDC,USDT,USDT -> USDC,0
26,249955444882685790000000,249867960476976849973500,Lifi,2025-09-23 23:29:47.123425+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249955.44488268578,249867.96047697685,250000.0,0.9998217795307431,0.9994718419079074,FRAX,USDT,USDT -> FRAX,0
27,149290262948289863221248,149238011356257961769121,Lifi,2025-09-23 23:29:47.422039+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149290.26294828986,149238.01135625795,150000.0,0.9952684196552658,0.9949200757083864,crvUSD,FRAX,FRAX -> crvUSD,0
28,49743768373,49726358054,Lifi,2025-09-23 23:29:48.653424+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49743.768373,49726.358054,50000.0,0.9948753674599999,0.9945271610799999,USDT,FRAX,FRAX -> USDT,0
29,199305811302632566816768,199236054268676645418382,Lifi,2025-09-23 23:29:49.922606+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199305.81130263256,199236.05426867664,200000.0,0.9965290565131628,0.9961802713433832,USDe,USDC,USDC -> USDe,0
30,99789393786457051627520,99754467498631791659450,Lifi,2025-09-23 23:29:52.232878+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99789.39378645705,99754.46749863178,100000.0,0.9978939378645705,0.9975446749863178,GHO,crvUSD,crvUSD -> GHO,0
31,49856170293,49838720633,Lifi,2025-09-23 23:29:52.417691+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49856.170293,49838.720633,50000.0,0.99712340586,0.99677441266,USDT,USDC,USDC -> USDT,0
32,149890217980488657000000,149837756404195485970050,Lifi,2025-09-23 23:29:53.718177+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149890.21798048867,149837.7564041955,150000.0,0.9992681198699245,0.9989183760279701,FRAX,crvUSD,crvUSD -> FRAX,0
33,99712270022,99677370727,Lifi,2025-09-23 23:29:54.914824+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99712.270022,99677.370727,100000.0,0.9971227002199999,0.99677370727,USDT,USDC,USDC -> USDT,0
34,149831500744665512711083,149779059719404879781634,Lifi,2025-09-23 23:29:56.285870+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149831.5007446655,149779.05971940488,150000.0,0.9988766716311034,0.9985270647960325,FRAX,GHO,GHO -> FRAX,0
35,199394566613,199324778515,Lifi,2025-09-23 23:29:57.422971+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199394.566613,199324.778515,200000.0,0.9969728330650001,0.9966238925750001,USDT,crvUSD,crvUSD -> USDT,0
36,99695189868,99660296552,Lifi,2025-09-23 23:29:59.085796+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99695.189868,99660.296552,100000.0,0.99695189868,0.99660296552,USDT,crvUSD,crvUSD -> USDT,0
37,149770454183,149718034524,Lifi,2025-09-23 23:29:59.964368+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149770.454183,149718.034524,150000.0,0.9984696945533333,0.99812023016,USDC,USDe,USDe -> USDC,0
38,249472144341728327892992,249384829091208722978229,Lifi,2025-09-23 23:30:01.153470+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249472.14434172833,249384.82909120873,250000.0,0.9978885773669133,0.997539316364835,crvUSD,USDT,USDT -> crvUSD,0
39,149699392527,149646997740,Lifi,2025-09-23 23:30:03.718671+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149699.392527,149646.99774,150000.0,0.99799595018,0.9976466516,USDT,USDe,USDe -> USDT,0
40,199469263341,199399449099,Lifi,2025-09-23 23:30:03.663314+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199469.263341,199399.449099,200000.0,0.9973463167050001,0.9969972454949999,USDC,crvUSD,crvUSD -> USDC,0
41,49903669577166394228736,49886203292814385990756,Lifi,2025-09-23 23:30:04.942119+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49903.669577166394,49886.20329281438,50000.0,0.9980733915433279,0.9977240658562876,GHO,USDC,USDC -> GHO,0
42,49841657797,49824213217,Lifi,2025-09-23 23:30:06.297020+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49841.657797,49824.213217,50000.0,0.99683315594,0.9964842643399999,USDC,GHO,GHO -> USDC,0
43,149761768021231840000000,149709351402424408856000,Lifi,2025-09-23 23:30:07.408844+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149761.76802123184,149709.3514024244,150000.0,0.9984117868082123,0.9980623426828292,crvUSD,USDe,USDe -> crvUSD,0
44,249128339720364772192038,249041144801462644521771,Lifi,2025-09-23 23:30:08.935086+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249128.33972036478,249041.14480146262,250000.0,0.9965133588814591,0.9961645792058504,USDe,USDC,USDC -> USDe,0
45,149147931974467788126325,149095730198276724400481,Lifi,2025-09-23 23:30:09.937096+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149147.9319744678,149095.73019827672,150000.0,0.9943195464964519,0.9939715346551782,USDe,FRAX,FRAX -> USDe,0
46,149522769271,149470436302,Lifi,2025-09-23 23:30:11.160192+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149522.769271,149470.436302,150000.0,0.9968184618066667,0.9964695753466666,USDC,GHO,GHO -> USDC,0
47,49818690667209844977250,49801254125476321531508,Lifi,2025-09-23 23:30:13.560266+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49818.69066720985,49801.25412547632,50000.0,0.996373813344197,0.9960250825095264,USDe,crvUSD,crvUSD -> USDe,0
48,49849067426,49831620252,Lifi,2025-09-23 23:30:14.466588+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49849.067426,49831.620252,50000.0,0.99698134852,0.9966324050400001,USDT,crvUSD,crvUSD -> USDT,0
49,248573579211042631255106,248499007137279318465729,Lifi,2025-09-23 23:30:14.920444+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248573.57921104264,248499.00713727932,250000.0,0.9942943168441706,0.9939960285491173,USDe,FRAX,FRAX -> USDe,0
50,199893813649043740426240,199823850814266575117091,Lifi,2025-09-23 23:30:16.222635+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199893.81364904373,199823.85081426657,200000.0,0.9994690682452186,0.9991192540713328,FRAX,USDC,USDC -> FRAX,0
51,249711811564855365730304,249624412430807666352298,Lifi,2025-09-23 23:30:17.553229+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249711.81156485536,249624.41243080766,250000.0,0.9988472462594215,0.9984976497232306,FRAX,GHO,GHO -> FRAX,0
52,49763119840,49745702748,Lifi,2025-09-23 23:30:18.657917+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49763.11984,49745.702748,50000.0,0.9952623968,0.9949140549600001,USDC,FRAX,FRAX -> USDC,0
53,99893013845667823484928,99858051290821839746708,Lifi,2025-09-23 23:30:19.915159+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99893.01384566783,99858.05129082184,100000.0,0.9989301384566782,0.9985805129082184,GHO,USDe,USDe -> GHO,0
54,249204032876204310000000,249116811464697638491500,Lifi,2025-09-23 23:30:21.164102+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249204.03287620432,249116.81146469765,250000.0,0.9968161315048173,0.9964672458587905,crvUSD,GHO,GHO -> crvUSD,0
55,99886117416274280000000,99851157275178584002000,Lifi,2025-09-23 23:30:22.631899+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99886.11741627428,99851.15727517859,100000.0,0.9988611741627428,0.9985115727517858,FRAX,GHO,GHO -> FRAX,0
