,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
15,99635483208,99600610789,Lifi,2025-09-23 19:49:04.032113+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99635.483208,99600.610789,100000.0,0.9963548320800001,0.99600610789,USDT,GHO,GHO -> USDT,0
16,248632093783,248545072550,Lifi,2025-09-23 19:49:03.775603+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248632.093783,248545.07255,250000.0,0.994528375132,0.9941802902000001,USDT,FRAX,FRAX -> USDT,0
17,99788828233667420000000,99753902143785636403000,Lifi,2025-09-23 19:49:05.119021+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99788.82823366742,99753.90214378563,100000.0,0.9978882823366741,0.9975390214378563,crvUSD,USDT,USDT -> crvUSD,0
18,249662259793646655111168,249574878002718878781879,Lifi,2025-09-23 19:49:06.483992+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249662.25979364666,249574.87800271888,250000.0,0.9986490391745867,0.9982995120108755,GHO,USDe,USDe -> GHO,0
19,99676244852275960348672,99641358166577663762550,Lifi,2025-09-23 19:49:07.448800+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99676.24485227597,99641.35816657766,100000.0,0.9967624485227596,0.9964135816657765,USDe,crvUSD,crvUSD -> USDe,0
20,149691383054371752247296,149638991070302722134009,Lifi,2025-09-23 19:49:08.790309+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149691.38305437175,149638.99107030273,150000.0,0.9979425536958116,0.9975932738020182,GHO,crvUSD,crvUSD -> GHO,0
21,49954975299982095000000,49937491058627101266750,Lifi,2025-09-23 19:49:09.939138+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49954.97529998209,49937.4910586271,50000.0,0.9990995059996418,0.998749821172542,FRAX,GHO,GHO -> FRAX,0
22,249895997381950728000000,249808533782867045245200,Lifi,2025-09-23 19:49:11.301824+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249895.99738195073,249808.53378286705,250000.0,0.9995839895278029,0.9992341351314682,FRAX,crvUSD,crvUSD -> FRAX,0
23,199583777087393495519540,199513922765412907796108,Lifi,2025-09-23 19:49:12.454988+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199583.7770873935,199513.92276541292,200000.0,0.9979188854369675,0.9975696138270645,crvUSD,USDT,USDT -> crvUSD,0
24,149864087496825407275008,149811635066201518382462,Lifi,2025-09-23 19:49:13.727132+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149864.0874968254,149811.6350662015,150000.0,0.9990939166455027,0.9987442337746767,FRAX,GHO,GHO -> FRAX,0
25,49784500731209834299392,49767076155953910857387,Lifi,2025-09-23 19:49:14.960947+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49784.50073120983,49767.07615595391,50000.0,0.9956900146241966,0.9953415231190782,GHO,FRAX,FRAX -> GHO,0
26,199468236930479965957838,199398423047554297969753,Lifi,2025-09-23 19:49:16.177145+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199468.23693047996,199398.42304755427,200000.0,0.9973411846523998,0.9969921152377713,USDe,USDT,USDT -> USDe,0
27,249407743363,249320450653,Lifi,2025-09-23 19:49:17.539712+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249407.743363,249320.450653,250000.0,0.9976309734519999,0.9972818026120001,USDT,USDe,USDe -> USDT,0
28,149538874331,149486535725,Lifi,2025-09-23 19:49:19.153825+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149538.874331,149486.535725,150000.0,0.9969258288733334,0.9965769048333333,USDT,crvUSD,crvUSD -> USDT,0
29,49841821092729523676605,49824376455347068343318,Lifi,2025-09-23 19:49:20.055254+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49841.82109272952,49824.37645534707,50000.0,0.9968364218545904,0.9964875291069414,crvUSD,GHO,GHO -> crvUSD,0
30,49819542331,49802105491,Lifi,2025-09-23 19:49:21.342415+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49819.542331,49802.105491,50000.0,0.99639084662,0.9960421098200001,USDT,GHO,GHO -> USDT,0
31,248888433453416441121712,248801322501707745367319,Lifi,2025-09-23 19:49:23.111420+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248888.43345341645,248801.32250170773,250000.0,0.9955537338136659,0.9952052900068309,GHO,FRAX,FRAX -> GHO,0
32,99686381267192041701376,99651491033748524486781,Lifi,2025-09-23 19:49:24.047701+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99686.38126719205,99651.49103374853,100000.0,0.9968638126719205,0.9965149103374853,USDe,USDC,USDC -> USDe,0
33,199403410413,199333619219,Lifi,2025-09-23 19:49:25.031732+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199403.410413,199333.619219,200000.0,0.997017052065,0.996668096095,USDT,USDC,USDC -> USDT,0
34,149710668865553041457152,149658270131450097892642,Lifi,2025-09-23 19:49:26.301584+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149710.66886555305,149658.2701314501,150000.0,0.9980711257703536,0.9977218008763339,GHO,USDC,USDC -> GHO,0
35,149253907945,149201669077,Lifi,2025-09-23 19:49:28.143422+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149253.907945,149201.669077,150000.0,0.9950260529666668,0.9946777938466667,USDC,FRAX,FRAX -> USDC,0
36,249034895113390977000000,248947732900101290158050,Lifi,2025-09-23 19:49:29.475833+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249034.895113391,248947.7329001013,250000.0,0.996139580453564,0.9957909316004052,USDe,GHO,GHO -> USDe,0
37,100034347512566500000000,99999335490937101725000,Lifi,2025-09-23 19:49:29.992230+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100034.3475125665,99999.3354909371,100000.0,1.000343475125665,0.999993354909371,FRAX,USDT,USDT -> FRAX,0
38,49866080099936424165376,49848626971901446416918,Lifi,2025-09-23 19:49:31.319352+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49866.08009993642,49848.626971901445,50000.0,0.9973216019987284,0.9969725394380289,USDe,USDT,USDT -> USDe,0
39,99615133828036639588352,99580268531196826764496,Lifi,2025-09-23 19:49:32.456432+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99615.13382803663,99580.26853119682,100000.0,0.9961513382803663,0.9958026853119682,USDe,GHO,GHO -> USDe,0
40,249471114263058538000000,249383799373066467511700,Lifi,2025-09-23 19:49:34.672667+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249471.11426305852,249383.79937306646,250000.0,0.997884457052234,0.9975351974922658,GHO,crvUSD,crvUSD -> GHO,0
41,49750965943148721000000,49733553105068618947650,Lifi,2025-09-23 19:49:35.004742+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49750.96594314872,49733.55310506862,50000.0,0.9950193188629745,0.9946710621013723,crvUSD,FRAX,FRAX -> crvUSD,0
42,199741209827793322272278,199671300404353594609483,Lifi,2025-09-23 19:49:36.201250+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199741.20982779333,199671.3004043536,200000.0,0.9987060491389667,0.998356502021768,GHO,USDe,USDe -> GHO,0
43,99692832818,99657940327,Lifi,2025-09-23 19:49:37.440812+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99692.832818,99657.940327,100000.0,0.99692832818,0.99657940327,USDT,crvUSD,crvUSD -> USDT,0
44,199828573338821294292992,199758633338152706839989,Lifi,2025-09-23 19:49:38.696397+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199828.5733388213,199758.63333815272,200000.0,0.9991428666941065,0.9987931666907636,FRAX,GHO,GHO -> FRAX,0
45,150076283499113360000000,150023756799888670324000,Lifi,2025-09-23 19:49:40.065694+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150076.28349911337,150023.75679988868,150000.0,1.0005085566607559,1.0001583786659245,FRAX,USDe,USDe -> FRAX,0
46,249508368283209828000000,249421040354310704560200,Lifi,2025-09-23 19:49:41.187872+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249508.36828320983,249421.0403543107,250000.0,0.9980334731328393,0.9976841614172428,crvUSD,USDe,USDe -> crvUSD,0
47,248734300432,248647243427,Lifi,2025-09-23 19:49:42.489256+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248734.300432,248647.243427,250000.0,0.9949372017279999,0.994588973708,USDC,FRAX,FRAX -> USDC,0
48,49937144563130160906240,49919666562533065349923,Lifi,2025-09-23 19:49:44.235222+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49937.14456313016,49919.666562533064,50000.0,0.9987428912626032,0.9983933312506613,GHO,USDe,USDe -> GHO,0
49,199527807553,199457972820,Lifi,2025-09-23 19:49:44.962547+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199527.807553,199457.97282,200000.0,0.997639037765,0.9972898641,USDT,USDe,USDe -> USDT,0
50,99872981957948560169413,99838026414263278173354,Lifi,2025-09-23 19:49:46.183050+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99872.98195794856,99838.02641426328,100000.0,0.9987298195794856,0.9983802641426328,GHO,USDe,USDe -> GHO,0
51,149521378716,149469046233,Lifi,2025-09-23 19:49:47.629849+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149521.378716,149469.046233,150000.0,0.99680919144,0.99646030822,USDC,GHO,GHO -> USDC,0
52,149782999785603369795584,149730575735678408616156,Lifi,2025-09-23 19:49:50.997151+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149782.99978560337,149730.5757356784,150000.0,0.9985533319040225,0.998203838237856,GHO,USDT,USDT -> GHO,0
53,249257656192,249170416012,Lifi,2025-09-23 19:49:49.954348+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249257.656192,249170.416012,250000.0,0.997030624768,0.996681664048,USDT,USDC,USDC -> USDT,0
54,149720452809,149668050651,Lifi,2025-09-23 19:49:51.212408+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149720.452809,149668.050651,150000.0,0.9981363520600001,0.99778700434,USDC,USDe,USDe -> USDC,0
55,99857433254688785956864,99822483153049644881779,Lifi,2025-09-23 19:49:52.452558+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99857.43325468879,99822.48315304964,100000.0,0.9985743325468879,0.9982248315304965,GHO,USDT,USDT -> GHO,0
